province	segment	postalcode	stationid	distance
NL	3	A1E2C1	6787	17.9426390001
NL	3	A1E2C1	53502	17.9426390002
NL	3	A1E2C1	53507	17.9426390003
NL	3	A1E2C1	6799	19.0426390001
NL	3	A1E2C1	6595	19.5626390001
NL	3	A1E2C2	6681	0.1719721601
NL	3	A1E2C2	6672	0.1869772601
NL	3	A1E2C2	6694	0.3930227401
NL	3	A1E2C2	6730	0.3930227402
NL	3	A1E2C2	6658	0.4230227401
NL	3	A1E2C2	6602	0.5230227401
NL	3	A1E2C2	6659	0.5230227402
NL	3	A1E2C2	6559	0.5830227401
NL	3	A1E2C2	6731	0.8619721601
NL	3	A1E2C2	6748	1.0619721601
NL	3	A1E2C2	6753	1.2130227401
NL	3	A1E2C2	6682	1.3130227401
NL	3	A1E2C2	6754	1.3730227401
NL	3	A1E2C2	10113	1.4630227401
NL	3	A1E2C2	6556	1.4730227401
NL	3	A1E2C2	6557	1.4730227402
NL	3	A1E2C2	6671	1.4919721601
NL	3	A1E2C2	6725	1.6230227401
NL	3	A1E2C2	6599	1.7619721601
NL	3	A1E2C2	6578	1.8630227401
NL	3	A1E2C2	6669	1.9619721601
NL	3	A1E2C2	10909	2.0330227401
NL	3	A1E2C2	6575	2.1830227401
NL	3	A1E2C2	6696	2.2319721601
NL	3	A1E2C2	6702	2.4830227401
NL	3	A1E2C2	6676	2.7530227401
NL	3	A1E2C2	6635	2.9030227401
NL	3	A1E2C2	6667	3.0330227401
NL	3	A1E2C2	50088	3.2219721601
NL	3	A1E2C2	30346	3.2319721601
NL	3	A1E2C2	6633	3.2419721601
NL	3	A1E2C2	6594	3.3819721601
NL	3	A1E2C2	55398	3.4319721601
NL	3	A1E2C2	6634	3.4619721601
NL	3	A1E2C2	6636	3.5419721601
NL	3	A1E2C2	6937	4.4119721601
NL	3	A1E2C2	6666	4.9419721601
NL	3	A1E2C2	6582	5.0319721601
NL	3	A1E2C2	6646	5.0619721601
NL	3	A1E2C2	50678	5.0719721601
NL	3	A1E2C2	6755	5.2019721601
NL	3	A1E2C2	6668	5.3019721601
NL	3	A1E2C2	6733	5.3019721602
NL	3	A1E2C2	6581	5.3919721601
NL	3	A1E2C2	6579	5.4019721601
NL	3	A1E2C2	6660	5.5219721601
NL	3	A1E2C2	5020	5.9719721601
NL	3	A1E2C2	6644	5.9919721601
NL	3	A1E2C2	6663	6.2619721601
NL	3	A1E2C2	6665	6.3619721601
NL	3	A1E2C2	6734	6.3619721602
NL	3	A1E2C2	6664	6.4019721601
NL	3	A1E2C2	6693	6.4319721601
NL	3	A1E2C2	54640	6.4319721602
NL	3	A1E2C2	6695	6.4819721601
NL	3	A1E2C2	6616	6.5019721601
NL	3	A1E2C2	6717	6.6119721601
NL	3	A1E2C2	6706	6.7019721601
NL	3	A1E2C2	6741	6.7119721601
NL	3	A1E2C2	6932	6.7119721602
NL	3	A1E2C2	6670	6.7519721601
NL	3	A1E2C2	6740	6.7919721601
NL	3	A1E2C2	52759	6.8019721601
NL	3	A1E2C2	47607	6.8419721601
NL	3	A1E2C2	6705	7.1619721601
NL	3	A1E2C2	6938	7.1619721602
NL	3	A1E2C2	6783	7.8419721601
NL	3	A1E2C2	10227	7.8419721602
NL	3	A1E2C2	51918	7.8619721601
NL	3	A1E2C2	6803	8.0119721601
NL	3	A1E2C2	6804	8.0119721602
NL	3	A1E2C2	6789	13.3819721601
NL	3	A1E2C2	6788	13.3919721601
NL	3	A1E2C2	6779	14.2119721601
NL	3	A1E2C2	6781	15.3819721601
NL	3	A1E2C2	6940	17.2119721601
NL	3	A1E2C2	6774	17.3619721601
NL	3	A1E2C2	10887	17.3619721602
NL	3	A1E2C2	49629	17.3819721601
NL	3	A1E2C2	6787	17.9419721601
NL	3	A1E2C2	53502	17.9419721602
NL	3	A1E2C2	53507	17.9419721603
NL	3	A1E2C2	6799	19.0419721601
NL	3	A1E2C2	6595	19.5619721601
NL	3	A1E2C3	6681	0.1753245201
NL	3	A1E2C3	6672	0.1797370201
NL	3	A1E2C3	6694	0.4002629801
NL	3	A1E2C3	6730	0.4002629802
NL	3	A1E2C3	6658	0.4302629801
NL	3	A1E2C3	6602	0.5302629801
NL	3	A1E2C3	6659	0.5302629802
NL	3	A1E2C3	6559	0.5902629801
NL	3	A1E2C3	6731	0.8653245201
NL	3	A1E2C3	6748	1.0653245201
NL	3	A1E2C3	6753	1.2202629801
NL	3	A1E2C3	6682	1.3202629801
NL	3	A1E2C3	6754	1.3802629801
NL	3	A1E2C3	10113	1.4702629801
NL	3	A1E2C3	6556	1.4802629801
NL	3	A1E2C3	6557	1.4802629802
NL	3	A1E2C3	6671	1.4953245201
NL	3	A1E2C3	6725	1.6302629801
NL	3	A1E2C3	6599	1.7653245201
NL	3	A1E2C3	6578	1.8702629801
NL	3	A1E2C3	6669	1.9653245201
NL	3	A1E2C3	10909	2.0402629801
NL	3	A1E2C3	6575	2.1902629801
NL	3	A1E2C3	6696	2.2353245201
NL	3	A1E2C3	6702	2.4902629801
NL	3	A1E2C3	6676	2.7602629801
NL	3	A1E2C3	6635	2.9102629801
NL	3	A1E2C3	6667	3.0402629801
NL	3	A1E2C3	50088	3.2253245201
NL	3	A1E2C3	30346	3.2353245201
NL	3	A1E2C3	6633	3.2453245201
NL	3	A1E2C3	6594	3.3853245201
NL	3	A1E2C3	55398	3.4353245201
NL	3	A1E2C3	6634	3.4653245201
NL	3	A1E2C3	6636	3.5453245201
NL	3	A1E2C3	6937	4.4153245201
NL	3	A1E2C3	6666	4.9453245201
NL	3	A1E2C3	6582	5.0353245201
NL	3	A1E2C3	6646	5.0653245201
NL	3	A1E2C3	50678	5.0753245201
NL	3	A1E2C3	6755	5.2053245201
NL	3	A1E2C3	6668	5.3053245201
NL	3	A1E2C3	6733	5.3053245202
NL	3	A1E2C3	6581	5.3953245201
NL	3	A1E2C3	6579	5.4053245201
NL	3	A1E2C3	6660	5.5253245201
NL	3	A1E2C3	5020	5.9753245201
NL	3	A1E2C3	6644	5.9953245201
NL	3	A1E2C3	6663	6.2653245201
NL	3	A1E2C3	6665	6.3653245201
NL	3	A1E2C3	6734	6.3653245202
NL	3	A1E2C3	6664	6.4053245201
NL	3	A1E2C3	6693	6.4353245201
NL	3	A1E2C3	54640	6.4353245202
NL	3	A1E2C3	6695	6.4853245201
NL	3	A1E2C3	6616	6.5053245201
NL	3	A1E2C3	6717	6.6153245201
NL	3	A1E2C3	6706	6.7053245201
NL	3	A1E2C3	6741	6.7153245201
NL	3	A1E2C3	6932	6.7153245202
NL	3	A1E2C3	6670	6.7553245201
NL	3	A1E2C3	6740	6.7953245201
NL	3	A1E2C3	52759	6.8053245201
NL	3	A1E2C3	47607	6.8453245201
NL	3	A1E2C3	6705	7.1653245201
NL	3	A1E2C3	6938	7.1653245202
NL	3	A1E2C3	6783	7.8453245201
NL	3	A1E2C3	10227	7.8453245202
NL	3	A1E2C3	51918	7.8653245201
NL	3	A1E2C3	6803	8.0153245201
NL	3	A1E2C3	6804	8.0153245202
NL	3	A1E2C3	6789	13.3853245201
NL	3	A1E2C3	6788	13.3953245201
NL	3	A1E2C3	6779	14.2153245201
NL	3	A1E2C3	6781	15.3853245201
NL	3	A1E2C3	6940	17.2153245201
NL	3	A1E2C3	6774	17.3653245201
NL	3	A1E2C3	10887	17.3653245202
NL	3	A1E2C3	49629	17.3853245201
NL	3	A1E2C3	6787	17.9453245201
NL	3	A1E2C3	53502	17.9453245202
NL	3	A1E2C3	53507	17.9453245203
NL	3	A1E2C3	6799	19.0453245201
NL	3	A1E2C3	6595	19.5653245201
NL	3	A1E2C4	6681	0.1735320001
NL	3	A1E2C4	6672	0.1845720001
NL	3	A1E2C4	6694	0.3954280001
NL	3	A1E2C4	6730	0.3954280002
NL	3	A1E2C4	6658	0.4254280001
NL	3	A1E2C4	6602	0.5254280001
NL	3	A1E2C4	6659	0.5254280002
NL	3	A1E2C4	6559	0.5854280001
NL	3	A1E2C4	6731	0.8635320001
NL	3	A1E2C4	6748	1.0635320001
NL	3	A1E2C4	6753	1.2154280001
NL	3	A1E2C4	6682	1.3154280001
NL	3	A1E2C4	6754	1.3754280001
NL	3	A1E2C4	10113	1.4654280001
NL	3	A1E2C4	6556	1.4754280001
NL	3	A1E2C4	6557	1.4754280002
NL	3	A1E2C4	6671	1.4935320001
NL	3	A1E2C4	6725	1.6254280001
NL	3	A1E2C4	6599	1.7635320001
NL	3	A1E2C4	6578	1.8654280001
NL	3	A1E2C4	6669	1.9635320001
NL	3	A1E2C4	10909	2.0354280001
NL	3	A1E2C4	6575	2.1854280001
NL	3	A1E2C4	6696	2.2335320001
NL	3	A1E2C4	6702	2.4854280001
NL	3	A1E2C4	6676	2.7554280001
NL	3	A1E2C4	6635	2.9054280001
NL	3	A1E2C4	6667	3.0354280001
NL	3	A1E2C4	50088	3.2235320001
NL	3	A1E2C4	30346	3.2335320001
NL	3	A1E2C4	6633	3.2435320001
NL	3	A1E2C4	6594	3.3835320001
NL	3	A1E2C4	55398	3.4335320001
NL	3	A1E2C4	6634	3.4635320001
NL	3	A1E2C4	6636	3.5435320001
NL	3	A1E2C4	6937	4.4135320001
NL	3	A1E2C4	6666	4.9435320001
NL	3	A1E2C4	6582	5.0335320001
NL	3	A1E2C4	6646	5.0635320001
NL	3	A1E2C4	50678	5.0735320001
NL	3	A1E2C4	6755	5.2035320001
NL	3	A1E2C4	6668	5.3035320001
NL	3	A1E2C4	6733	5.3035320002
NL	3	A1E2C4	6581	5.3935320001
NL	3	A1E2C4	6579	5.4035320001
NL	3	A1E2C4	6660	5.5235320001
NL	3	A1E2C4	5020	5.9735320001
NL	3	A1E2C4	6644	5.9935320001
NL	3	A1E2C4	6663	6.2635320001
NL	3	A1E2C4	6665	6.3635320001
NL	3	A1E2C4	6734	6.3635320002
NL	3	A1E2C4	6664	6.4035320001
NL	3	A1E2C4	6693	6.4335320001
NL	3	A1E2C4	54640	6.4335320002
NL	3	A1E2C4	6695	6.4835320001
NL	3	A1E2C4	6616	6.5035320001
NL	3	A1E2C4	6717	6.6135320001
NL	3	A1E2C4	6706	6.7035320001
NL	3	A1E2C4	6741	6.7135320001
NL	3	A1E2C4	6932	6.7135320002
NL	3	A1E2C4	6670	6.7535320001
NL	3	A1E2C4	6740	6.7935320001
NL	3	A1E2C4	52759	6.8035320001
NL	3	A1E2C4	47607	6.8435320001
NL	3	A1E2C4	6705	7.1635320001
NL	3	A1E2C4	6938	7.1635320002
NL	3	A1E2C4	6783	7.8435320001
NL	3	A1E2C4	10227	7.8435320002
NL	3	A1E2C4	51918	7.8635320001
NL	3	A1E2C4	6803	8.0135320001
NL	3	A1E2C4	6804	8.0135320002
NL	3	A1E2C4	6789	13.3835320001
NL	3	A1E2C4	6788	13.3935320001
NL	3	A1E2C4	6779	14.2135320001
NL	3	A1E2C4	6781	15.3835320001
NL	3	A1E2C4	6940	17.2135320001
NL	3	A1E2C4	6774	17.3635320001
NL	3	A1E2C4	10887	17.3635320002
NL	3	A1E2C4	49629	17.3835320001
NL	3	A1E2C4	6787	17.9435320001
NL	3	A1E2C4	53502	17.9435320002
NL	3	A1E2C4	53507	17.9435320003
NL	3	A1E2C4	6799	19.0435320001
NL	3	A1E2C4	6595	19.5635320001
NL	3	A1E2C5	6672	0.1584350001
NL	3	A1E2C5	6681	0.1828750001
NL	3	A1E2C5	6694	0.4215650001
NL	3	A1E2C5	6730	0.4215650002
NL	3	A1E2C5	6658	0.4515650001
NL	3	A1E2C5	6602	0.5515650001
NL	3	A1E2C5	6659	0.5515650002
NL	3	A1E2C5	6559	0.6115650001
NL	3	A1E2C5	6731	0.8728750001
NL	3	A1E2C5	6748	1.0728750001
NL	3	A1E2C5	6753	1.2415650001
NL	3	A1E2C5	6682	1.3415650001
NL	3	A1E2C5	6754	1.4015650001
NL	3	A1E2C5	10113	1.4915650001
NL	3	A1E2C5	6556	1.5015650001
NL	3	A1E2C5	6557	1.5015650002
NL	3	A1E2C5	6671	1.5028750001
NL	3	A1E2C5	6725	1.6515650001
NL	3	A1E2C5	6599	1.7728750001
NL	3	A1E2C5	6578	1.8915650001
NL	3	A1E2C5	6669	1.9728750001
NL	3	A1E2C5	10909	2.0615650001
NL	3	A1E2C5	6575	2.2115650001
NL	3	A1E2C5	6696	2.2428750001
NL	3	A1E2C5	6702	2.5115650001
NL	3	A1E2C5	6676	2.7815650001
NL	3	A1E2C5	6635	2.9315650001
NL	3	A1E2C5	6667	3.0615650001
NL	3	A1E2C5	50088	3.2328750001
NL	3	A1E2C5	30346	3.2428750001
NL	3	A1E2C5	6633	3.2528750001
NL	3	A1E2C5	6594	3.3928750001
NL	3	A1E2C5	55398	3.4428750001
NL	3	A1E2C5	6634	3.4728750001
NL	3	A1E2C5	6636	3.5528750001
NL	3	A1E2C5	6937	4.4228750001
NL	3	A1E2C5	6666	4.9528750001
NL	3	A1E2C5	6582	5.0428750001
NL	3	A1E2C5	6646	5.0728750001
NL	3	A1E2C5	50678	5.0828750001
NL	3	A1E2C5	6755	5.2128750001
NL	3	A1E2C5	6668	5.3128750001
NL	3	A1E2C5	6733	5.3128750002
NL	3	A1E2C5	6581	5.4028750001
NL	3	A1E2C5	6579	5.4128750001
NL	3	A1E2C5	6660	5.5328750001
NL	3	A1E2C5	5020	5.9828750001
NL	3	A1E2C5	6644	6.0028750001
NL	3	A1E2C5	6663	6.2728750001
NL	3	A1E2C5	6665	6.3728750001
NL	3	A1E2C5	6734	6.3728750002
NL	3	A1E2C5	6664	6.4128750001
NL	3	A1E2C5	6693	6.4428750001
NL	3	A1E2C5	54640	6.4428750002
NL	3	A1E2C5	6695	6.4928750001
NL	3	A1E2C5	6616	6.5128750001
NL	3	A1E2C5	6717	6.6228750001
NL	3	A1E2C5	6706	6.7128750001
NL	3	A1E2C5	6741	6.7228750001
NL	3	A1E2C5	6932	6.7228750002
NL	3	A1E2C5	6670	6.7628750001
NL	3	A1E2C5	6740	6.8028750001
NL	3	A1E2C5	52759	6.8128750001
NL	3	A1E2C5	47607	6.8528750001
NL	3	A1E2C5	6705	7.1728750001
NL	3	A1E2C5	6938	7.1728750002
NL	3	A1E2C5	6783	7.8528750001
NL	3	A1E2C5	10227	7.8528750002
NL	3	A1E2C5	51918	7.8728750001
NL	3	A1E2C5	6803	8.0228750001
NL	3	A1E2C5	6804	8.0228750002
NL	3	A1E2C5	6789	13.3928750001
NL	3	A1E2C5	6788	13.4028750001
NL	3	A1E2C5	6779	14.2228750001
NL	3	A1E2C5	6781	15.3928750001
NL	3	A1E2C5	6940	17.2228750001
NL	3	A1E2C5	6774	17.3728750001
NL	3	A1E2C5	10887	17.3728750002
NL	3	A1E2C5	49629	17.3928750001
NL	3	A1E2C5	6787	17.9528750001
NL	3	A1E2C5	53502	17.9528750002
NL	3	A1E2C5	53507	17.9528750003
NL	3	A1E2C5	6799	19.0528750001
NL	3	A1E2C5	6595	19.5728750001
NL	3	A1E2C6	6681	0.1732168401
NL	3	A1E2C6	6672	0.1839758801
NL	3	A1E2C6	6694	0.3960241201
NL	3	A1E2C6	6730	0.3960241202
NL	3	A1E2C6	6658	0.4260241201
NL	3	A1E2C6	6602	0.5260241201
NL	3	A1E2C6	6659	0.5260241202
NL	3	A1E2C6	6559	0.5860241201
NL	3	A1E2C6	6731	0.8632168401
NL	3	A1E2C6	6748	1.0632168401
NL	3	A1E2C6	6753	1.2160241201
NL	3	A1E2C6	6682	1.3160241201
NL	3	A1E2C6	6754	1.3760241201
NL	3	A1E2C6	10113	1.4660241201
NL	3	A1E2C6	6556	1.4760241201
NL	3	A1E2C6	6557	1.4760241202
NL	3	A1E2C6	6671	1.4932168401
NL	3	A1E2C6	6725	1.6260241201
NL	3	A1E2C6	6599	1.7632168401
NL	3	A1E2C6	6578	1.8660241201
NL	3	A1E2C6	6669	1.9632168401
NL	3	A1E2C6	10909	2.0360241201
NL	3	A1E2C6	6575	2.1860241201
NL	3	A1E2C6	6696	2.2332168401
NL	3	A1E2C6	6702	2.4860241201
NL	3	A1E2C6	6676	2.7560241201
NL	3	A1E2C6	6635	2.9060241201
NL	3	A1E2C6	6667	3.0360241201
NL	3	A1E2C6	50088	3.2232168401
NL	3	A1E2C6	30346	3.2332168401
NL	3	A1E2C6	6633	3.2432168401
NL	3	A1E2C6	6594	3.3832168401
NL	3	A1E2C6	55398	3.4332168401
NL	3	A1E2C6	6634	3.4632168401
NL	3	A1E2C6	6636	3.5432168401
NL	3	A1E2C6	6937	4.4132168401
NL	3	A1E2C6	6666	4.9432168401
NL	3	A1E2C6	6582	5.0332168401
NL	3	A1E2C6	6646	5.0632168401
NL	3	A1E2C6	50678	5.0732168401
NL	3	A1E2C6	6755	5.2032168401
NL	3	A1E2C6	6668	5.3032168401
NL	3	A1E2C6	6733	5.3032168402
NL	3	A1E2C6	6581	5.3932168401
NL	3	A1E2C6	6579	5.4032168401
NL	3	A1E2C6	6660	5.5232168401
NL	3	A1E2C6	5020	5.9732168401
NL	3	A1E2C6	6644	5.9932168401
NL	3	A1E2C6	6663	6.2632168401
NL	3	A1E2C6	6665	6.3632168401
NL	3	A1E2C6	6734	6.3632168402
NL	3	A1E2C6	6664	6.4032168401
NL	3	A1E2C6	6693	6.4332168401
NL	3	A1E2C6	54640	6.4332168402
NL	3	A1E2C6	6695	6.4832168401
NL	3	A1E2C6	6616	6.5032168401
NL	3	A1E2C6	6717	6.6132168401
NL	3	A1E2C6	6706	6.7032168401
NL	3	A1E2C6	6741	6.7132168401
NL	3	A1E2C6	6932	6.7132168402
NL	3	A1E2C6	6670	6.7532168401
NL	3	A1E2C6	6740	6.7932168401
NL	3	A1E2C6	52759	6.8032168401
NL	3	A1E2C6	47607	6.8432168401
NL	3	A1E2C6	6705	7.1632168401
NL	3	A1E2C6	6938	7.1632168402
NL	3	A1E2C6	6783	7.8432168401
NL	3	A1E2C6	10227	7.8432168402
NL	3	A1E2C6	51918	7.8632168401
NL	3	A1E2C6	6803	8.0132168401
NL	3	A1E2C6	6804	8.0132168402
NL	3	A1E2C6	6789	13.3832168401
NL	3	A1E2C6	6788	13.3932168401
NL	3	A1E2C6	6779	14.2132168401
NL	3	A1E2C6	6781	15.3832168401
NL	3	A1E2C6	6940	17.2132168401
NL	3	A1E2C6	6774	17.3632168401
NL	3	A1E2C6	10887	17.3632168402
NL	3	A1E2C6	49629	17.3832168401
NL	3	A1E2C6	6787	17.9432168401
NL	3	A1E2C6	53502	17.9432168402
NL	3	A1E2C6	53507	17.9432168403
NL	3	A1E2C6	6799	19.0432168401
NL	3	A1E2C6	6595	19.5632168401
NL	3	A1E2C7	6681	0.1710320001
NL	3	A1E2C7	6672	0.1912560001
NL	3	A1E2C7	6694	0.3887440001
NL	3	A1E2C7	6730	0.3887440002
NL	3	A1E2C7	6658	0.4187440001
NL	3	A1E2C7	6602	0.5187440001
NL	3	A1E2C7	6659	0.5187440002
NL	3	A1E2C7	6559	0.5787440001
NL	3	A1E2C7	6731	0.8610320001
NL	3	A1E2C7	6748	1.0610320001
NL	3	A1E2C7	6753	1.2087440001
NL	3	A1E2C7	6682	1.3087440001
NL	3	A1E2C7	6754	1.3687440001
NL	3	A1E2C7	10113	1.4587440001
NL	3	A1E2C7	6556	1.4687440001
NL	3	A1E2C7	6557	1.4687440002
NL	3	A1E2C7	6671	1.4910320001
NL	3	A1E2C7	6725	1.6187440001
NL	3	A1E2C7	6599	1.7610320001
NL	3	A1E2C7	6578	1.8587440001
NL	3	A1E2C7	6669	1.9610320001
NL	3	A1E2C7	10909	2.0287440001
NL	3	A1E2C7	6575	2.1787440001
NL	3	A1E2C7	6696	2.2310320001
NL	3	A1E2C7	6702	2.4787440001
NL	3	A1E2C7	6676	2.7487440001
NL	3	A1E2C7	6635	2.8987440001
NL	3	A1E2C7	6667	3.0287440001
NL	3	A1E2C7	50088	3.2210320001
NL	3	A1E2C7	30346	3.2310320001
NL	3	A1E2C7	6633	3.2410320001
NL	3	A1E2C7	6594	3.3810320001
NL	3	A1E2C7	55398	3.4310320001
NL	3	A1E2C7	6634	3.4610320001
NL	3	A1E2C7	6636	3.5410320001
NL	3	A1E2C7	6937	4.4110320001
NL	3	A1E2C7	6666	4.9410320001
NL	3	A1E2C7	6582	5.0310320001
NL	3	A1E2C7	6646	5.0610320001
NL	3	A1E2C7	50678	5.0710320001
NL	3	A1E2C7	6755	5.2010320001
NL	3	A1E2C7	6668	5.3010320001
NL	3	A1E2C7	6733	5.3010320002
NL	3	A1E2C7	6581	5.3910320001
NL	3	A1E2C7	6579	5.4010320001
NL	3	A1E2C7	6660	5.5210320001
NL	3	A1E2C7	5020	5.9710320001
NL	3	A1E2C7	6644	5.9910320001
NL	3	A1E2C7	6663	6.2610320001
NL	3	A1E2C7	6665	6.3610320001
NL	3	A1E2C7	6734	6.3610320002
NL	3	A1E2C7	6664	6.4010320001
NL	3	A1E2C7	6693	6.4310320001
NL	3	A1E2C7	54640	6.4310320002
NL	3	A1E2C7	6695	6.4810320001
NL	3	A1E2C7	6616	6.5010320001
NL	3	A1E2C7	6717	6.6110320001
NL	3	A1E2C7	6706	6.7010320001
NL	3	A1E2C7	6741	6.7110320001
NL	3	A1E2C7	6932	6.7110320002
NL	3	A1E2C7	6670	6.7510320001
NL	3	A1E2C7	6740	6.7910320001
NL	3	A1E2C7	52759	6.8010320001
NL	3	A1E2C7	47607	6.8410320001
NL	3	A1E2C7	6705	7.1610320001
NL	3	A1E2C7	6938	7.1610320002
NL	3	A1E2C7	6783	7.8410320001
NL	3	A1E2C7	10227	7.8410320002
NL	3	A1E2C7	51918	7.8610320001
NL	3	A1E2C7	6803	8.0110320001
NL	3	A1E2C7	6804	8.0110320002
NL	3	A1E2C7	6789	13.3810320001
NL	3	A1E2C7	6788	13.3910320001
NL	3	A1E2C7	6779	14.2110320001
NL	3	A1E2C7	6781	15.3810320001
NL	3	A1E2C7	6940	17.2110320001
NL	3	A1E2C7	6774	17.3610320001
NL	3	A1E2C7	10887	17.3610320002
NL	3	A1E2C7	49629	17.3810320001
NL	3	A1E2C7	6787	17.9410320001
NL	3	A1E2C7	53502	17.9410320002
NL	3	A1E2C7	53507	17.9410320003
NL	3	A1E2C7	6799	19.0410320001
NL	3	A1E2C7	6595	19.5610320001
NL	3	A1E2C8	6681	0.1705520001
NL	3	A1E2C8	6672	0.1932220001
NL	3	A1E2C8	6694	0.3867780001
NL	3	A1E2C8	6730	0.3867780002
NL	3	A1E2C8	6658	0.4167780001
NL	3	A1E2C8	6602	0.5167780001
NL	3	A1E2C8	6659	0.5167780002
NL	3	A1E2C8	6559	0.5767780001
NL	3	A1E2C8	6731	0.8605520001
NL	3	A1E2C8	6748	1.0605520001
NL	3	A1E2C8	6753	1.2067780001
NL	3	A1E2C8	6682	1.3067780001
NL	3	A1E2C8	6754	1.3667780001
NL	3	A1E2C8	10113	1.4567780001
NL	3	A1E2C8	6556	1.4667780001
NL	3	A1E2C8	6557	1.4667780002
NL	3	A1E2C8	6671	1.4905520001
NL	3	A1E2C8	6725	1.6167780001
NL	3	A1E2C8	6599	1.7605520001
NL	3	A1E2C8	6578	1.8567780001
NL	3	A1E2C8	6669	1.9605520001
NL	3	A1E2C8	10909	2.0267780001
NL	3	A1E2C8	6575	2.1767780001
NL	3	A1E2C8	6696	2.2305520001
NL	3	A1E2C8	6702	2.4767780001
NL	3	A1E2C8	6676	2.7467780001
NL	3	A1E2C8	6635	2.8967780001
NL	3	A1E2C8	6667	3.0267780001
NL	3	A1E2C8	50088	3.2205520001
NL	3	A1E2C8	30346	3.2305520001
NL	3	A1E2C8	6633	3.2405520001
NL	3	A1E2C8	6594	3.3805520001
NL	3	A1E2C8	55398	3.4305520001
NL	3	A1E2C8	6634	3.4605520001
NL	3	A1E2C8	6636	3.5405520001
NL	3	A1E2C8	6937	4.4105520001
NL	3	A1E2C8	6666	4.9405520001
NL	3	A1E2C8	6582	5.0305520001
NL	3	A1E2C8	6646	5.0605520001
NL	3	A1E2C8	50678	5.0705520001
NL	3	A1E2C8	6755	5.2005520001
NL	3	A1E2C8	6668	5.3005520001
NL	3	A1E2C8	6733	5.3005520002
NL	3	A1E2C8	6581	5.3905520001
NL	3	A1E2C8	6579	5.4005520001
NL	3	A1E2C8	6660	5.5205520001
NL	3	A1E2C8	5020	5.9705520001
NL	3	A1E2C8	6644	5.9905520001
NL	3	A1E2C8	6663	6.2605520001
NL	3	A1E2C8	6665	6.3605520001
NL	3	A1E2C8	6734	6.3605520002
NL	3	A1E2C8	6664	6.4005520001
NL	3	A1E2C8	6693	6.4305520001
NL	3	A1E2C8	54640	6.4305520002
NL	3	A1E2C8	6695	6.4805520001
NL	3	A1E2C8	6616	6.5005520001
NL	3	A1E2C8	6717	6.6105520001
NL	3	A1E2C8	6706	6.7005520001
NL	3	A1E2C8	6741	6.7105520001
NL	3	A1E2C8	6932	6.7105520002
NL	3	A1E2C8	6670	6.7505520001
NL	3	A1E2C8	6740	6.7905520001
NL	3	A1E2C8	52759	6.8005520001
NL	3	A1E2C8	47607	6.8405520001
NL	3	A1E2C8	6705	7.1605520001
NL	3	A1E2C8	6938	7.1605520002
NL	3	A1E2C8	6783	7.8405520001
NL	3	A1E2C8	10227	7.8405520002
NL	3	A1E2C8	51918	7.8605520001
NL	3	A1E2C8	6803	8.0105520001
NL	3	A1E2C8	6804	8.0105520002
NL	3	A1E2C8	6789	13.3805520001
NL	3	A1E2C8	6788	13.3905520001
NL	3	A1E2C8	6779	14.2105520001
NL	3	A1E2C8	6781	15.3805520001
NL	3	A1E2C8	6940	17.2105520001
NL	3	A1E2C8	6774	17.3605520001
NL	3	A1E2C8	10887	17.3605520002
NL	3	A1E2C8	49629	17.3805520001
NL	3	A1E2C8	6787	17.9405520001
NL	3	A1E2C8	53502	17.9405520002
NL	3	A1E2C8	53507	17.9405520003
NL	3	A1E2C8	6799	19.0405520001
NL	3	A1E2C8	6595	19.5605520001
NL	3	A1E2C9	6681	0.1664802401
NL	3	A1E2C9	6672	0.2011009601
NL	3	A1E2C9	6694	0.3788990401
NL	3	A1E2C9	6730	0.3788990402
NL	3	A1E2C9	6658	0.4088990401
NL	3	A1E2C9	6602	0.5088990401
NL	3	A1E2C9	6659	0.5088990402
NL	3	A1E2C9	6559	0.5688990401
NL	3	A1E2C9	6731	0.8564802401
NL	3	A1E2C9	6748	1.0564802401
NL	3	A1E2C9	6753	1.1988990401
NL	3	A1E2C9	6682	1.2988990401
NL	3	A1E2C9	6754	1.3588990401
NL	3	A1E2C9	10113	1.4488990401
NL	3	A1E2C9	6556	1.4588990401
NL	3	A1E2C9	6557	1.4588990402
NL	3	A1E2C9	6671	1.4864802401
NL	3	A1E2C9	6725	1.6088990401
NL	3	A1E2C9	6599	1.7564802401
NL	3	A1E2C9	6578	1.8488990401
NL	3	A1E2C9	6669	1.9564802401
NL	3	A1E2C9	10909	2.0188990401
NL	3	A1E2C9	6575	2.1688990401
NL	3	A1E2C9	6696	2.2264802401
NL	3	A1E2C9	6702	2.4688990401
NL	3	A1E2C9	6676	2.7388990401
NL	3	A1E2C9	6635	2.8888990401
NL	3	A1E2C9	6667	3.0188990401
NL	3	A1E2C9	50088	3.2164802401
NL	3	A1E2C9	30346	3.2264802401
NL	3	A1E2C9	6633	3.2364802401
NL	3	A1E2C9	6594	3.3764802401
NL	3	A1E2C9	55398	3.4264802401
NL	3	A1E2C9	6634	3.4564802401
NL	3	A1E2C9	6636	3.5364802401
NL	3	A1E2C9	6937	4.4064802401
NL	3	A1E2C9	6666	4.9364802401
NL	3	A1E2C9	6582	5.0264802401
NL	3	A1E2C9	6646	5.0564802401
NL	3	A1E2C9	50678	5.0664802401
NL	3	A1E2C9	6755	5.1964802401
NL	3	A1E2C9	6668	5.2964802401
